Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;escritorioyg;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1348912516;Up;Não informado;Outros motivos descritos;Upgrade Servidor 2/4 - R$ 89,00 | 202605091749944;1;89.0;0.0;Upgrade;;;Não calculado
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;luizpedro;Upgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1349316091;Up;Não informado;Outros motivos descritos;Upgrade Conexão de Instagram R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;garciaimobiliaria;Upgrade;Não informado;Pacotes SMS Disparo em Massa;Pacotes SMS Disparo em Massa;https://app.pipefy.com/open-cards/1349230699;Up;Não informado;Outros motivos descritos;- Upgrade: SMS - 5.000 créditos | R$ 500,00 |;1;500.0;0.0;Upgrade;;;Não calculado
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;retipasso;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1348940285;Up;Não informado;Outros motivos descritos;- Upgrade: Servidor 2/4 | R$ 89,00 |;1;89.0;0.0;Upgrade;;;Não calculado
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;bhcopiadora;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1349245206;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;drogariasaoleopoldo;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1349253116;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;netcompany;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1349066979;Up;Não informado;Outros motivos descritos;Primeira Ativação de Número Oficial;1;89.0;0.0;Upgrade;;;Não calculado
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Luis Siqueira;Luis Siqueira;True;finanamaralcarvalho;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1348967770;Up;Não informado;Redução de custo;Abaixo os itens que serão incluídos:  Licenças de usuários: Valor unitário: R$ 29,00  Quantidade: 8 usuários Subtotal: R$ 232,00  Conexão adicional: Valor: R$ 89,00   Valor total mensal atualizado: Total: R$ 321,00;1;321.0;0.0;Upgrade;;;Não calculado
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Tadiane Biason;Tadiane Biason;True;mixfinanceira4;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1349016756;Up;Não informado;Redução de custo;Tipo: Upgrade Produto: 5 usuáriarios Valor: Total: R$ 145,00 URL: mixfinanceira4 Protocolo: 202603111691100;1;145.0;0.0;Upgrade;;;Não calculado
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;artcconnect;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1349096022;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;lelus;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1349875599;Up;Não informado;Redução de custo;Upgrade Usuário adicional - R$ 21,90. Ciente reforça condição comerical para contratação de novos usuários nesse valor - Maryhelp;1;21.9;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;octochat;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1349767078;Up;Não informado;Outros motivos descritos;Upgrade Funil de Vendas R$ 49,00;1;49.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;titusadvocacia;Upgrade;Não informado;Transcrição de Áudio;Transcrição de Áudio;https://app.pipefy.com/open-cards/1349815052;Up;Não informado;Outros motivos descritos;Upgrade - IA Transcrição de áudio - Plano 500 minutos - R$ 24,90 | 202605111750870;1;24.9;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;worldtravelviagens1;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1349845164;Up;Não informado;Outros motivos descritos;Upgrade Servidor 2/4 R$ 89,00 | 202605121751858;1;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;platviagens;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1349653663;Up;Não informado;Outros motivos descritos;- Upgrade: Servidor 2/4 | R$ 89,00 |;1;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;vazbarbosa;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1349671583;Up;Não informado;Outros motivos descritos;- Upgrade: Funil de vendas | R$ 49,00 |;1;49.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;clinicagioia;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1349524064;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;flytournovaprata;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1349528412;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;jorlandomingospassos;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1349856266;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;powerfitequipamentos;Upgrade;Não informado;"Primeira ativação de número oficial; Conexão adicional de WhatsApp";Primeira ativação de número oficial + outros;https://app.pipefy.com/open-cards/1349869126;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;2;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;tcconnectmarcas;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1349886158;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Melissa Duarte;Melissa Duarte;True;mhbatendimento;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1349515538;Up;Não informado;Outros motivos descritos;UP Funil de Vendas R$49,00;1;49.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Melissa Duarte;Melissa Duarte;True;sonicflex;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1349657523;Up;Não informado;Outros motivos descritos;UP 2 conexões COEX 360dialog 11 98133-0485 11 98051-8121;1;178.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;bomnegociopromotora;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1349527005;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;fsprime;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1349904469;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;infosete;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1349812094;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;goistransportes13;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1350379818;Up;Não informado;Outros motivos descritos;Upgrade Servidor 2/4 - R$ 89,00 | 202605131753263;1;89.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;luiscavalcanteadv;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1350156971;Up;Não informado;Outros motivos descritos;Upgrade Funil de vendas - R$ 49,00 | 202605131753222**Cliente de teste**;1;49.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;pontodentes;Upgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1350404882;Up;Não informado;Outros motivos descritos;Upgrade Chat interno R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;lcf;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1350166318;Up;Não informado;Outros motivos descritos;- Upgrade: 3x Usuários adicionais | x3 R$ 29,00 | R$ 87,00 |;1;87.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;castrosistemas;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1350170612;Up;Não informado;Outros motivos descritos;UP Usuário adicional (R$29,00).;1;29.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;gandaya;Upgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1350254149;Up;Não informado;Outros motivos descritos;Up Agente IA 1000 créditos (R$112,0).;1;112.9;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;labservicos;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1350232168;Up;Não informado;Outros motivos descritos;Up Servidor 2/4 (R$89,00).;1;89.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Luis Siqueira;Luis Siqueira;True;deltaglobalbank;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1350151163;Up;Não informado;Redução de custo;Cliente fez a contratação de uma conexão adicional no valor de R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Luis Siqueira;Luis Siqueira;True;youcertificacaodigital1;Upgrade;Não informado;Transcrição de Áudio;Transcrição de Áudio;https://app.pipefy.com/open-cards/1350290486;Up;Não informado;Redução de custo;Contratação transcrição de 500 min, com um custo de R$ 24,90. - 202605111750154;1;24.9;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Tadiane Biason;Tadiane Biason;True;razonet;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1350117017;Up;Não informado;Redução de custo;Tipo: Upgrade Produto: 1 conexão WABA / 360Dialog / Ikatec Valor: R$ 109,00 URL: razonet Protocolo: 202605121752309 Novo n°: 49998115173;1;109.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Tadiane Biason;Tadiane Biason;True;redeideia;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1350130352;Up;Não informado;Redução de custo;Cliente fez a contratação do servidor 16/16 no valor de R$ 410,00;1;410.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;capitalcredseguros;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1350195277;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão de WhatsApp API Oficial - R$ 79,00;1;79.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;peresetiquetas;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1350365389;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
13/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;radscandiagnostico;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1350354996;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;monaco;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1350747094;Up;Não informado;Outros motivos descritos;Upgrade 2 usuários R$ 58,00 (29,00 cada). Cliente WABA IKATEC (não possui meu plano)** | 202605131753970;1;58.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;neagency;Upgrade;Não informado;Pacotes SMS Disparo em Massa;Pacotes SMS Disparo em Massa;https://app.pipefy.com/open-cards/1350889889;Up;Não informado;Outros motivos descritos;Cliente solicitou pacote de 100 créditos de SMS - R$ 19,00*;1;19.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;neagency;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1350884303;Up;Não informado;Outros motivos descritos;Upgrade 2 usuários adicionais - US$ 12.00 ($ 6.00 cada). CLiente paga em dólar;1;58.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;91351766;Usuário inexistente;False;liziaborello;Upgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1350674730;Up;Não informado;Outros motivos descritos;Up: Contratação de conexão adicional de Instagram (Direct) | 89,00 EM DÓLAR;1;89.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;agaxtur;Upgrade;Não informado;Combo Performance;Combo Performance;https://app.pipefy.com/open-cards/1350766547;Up;Não informado;Outros motivos descritos;- Upgrade: Combo Performance IA | R$ 544,90 |;1;544.9;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;lojaplatobh;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1350802321;Up;Não informado;Outros motivos descritos;- Upgrade: Servidor 2/4 | R$ 89,00 |;1;89.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;loteadorabellacasa;Upgrade;Não informado;"Texto Mágico; Resumo Inteligente; Transcrição de Áudio";Texto Mágico + outros;https://app.pipefy.com/open-cards/1350981983;Up;Não informado;Outros motivos descritos;- Upgrade: IA Texto Mágico – 1.000 créditos | R$19,90 IA Resumo Inteligente – Plano 1.000 créditos | R$55,90 IA Transcrição de áudio – Plano 1.000 minutos | R$49,90  Total = R$125,70;3;125.7;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;seupod;Upgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1350741127;Up;Não informado;Outros motivos descritos;- Upgrade: IA Agente Inteligente | R$ 112,90 |;1;112.9;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;autoescolaraca;Upgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1350680910;Up;Não informado;Redução de custo;Contratação do chat interno Protocolo: 202605141754483 Valor com desconto: de R$ 69,00;1;69.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;ikasa;Upgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1350813422;Up;Não informado;Outros motivos descritos;Não informado;1;69.99;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Priscila Pavani;Priscila Pavani;True;barcelossop1c;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1350800127;Up;Não informado;Redução de custo;Tipo: Upgrade Produto: 1 usuário (pago) + 1 conexão comum de WhatsApp BONIFICADA URL: barcelossop1c Valor: R$ 25,00 Protocolo: 202605141754574;1;25.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Priscila Pavani;Priscila Pavani;True;imobles;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1350994522;Up;Não informado;Redução de custo;Tipo: Upgrade Produto: Servidor 32/32 Valor: R$ 748,00 (aplicado desconto) URL: imobles Protocolo: 202605131754334;1;748.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;agenciaabn;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1350839105;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;auxiliocontabil;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1350959077;Up;Não informado;Outros motivos descritos;Upgrade: - 2x Conexões adicionais de WhatsApp API Oficial - R$ 178,00;1;178.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;drexamemc;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1350891453;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Vinicius Simões;Vinicius Simões;True;josianeadv;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1350966916;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;202605151756181;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1351331157;Up;Não informado;Problema técnico / limitação;Upgrade 1 usuário adicional, R$ 29,00. Erro no meu plano e ajuste realizado via agnus | 202605151756181;1;29.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;avivickassessoria;Upgrade;Não informado;"Resumo Inteligente; IA CSAT";"Resumo Inteligente; IA CSAT";https://app.pipefy.com/open-cards/1351519083;Up;Não informado;Outros motivos descritos;Upgrade IA Resumo Inteligente - Plano 500 créditos - R$ 29,90 e IA CSAT - Plano 500 créditos - R$ 14,90. Total -R$ 44,80 | 202605151756768;2;44.8;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;datasystem2;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1351273321;Up;Não informado;Outros motivos descritos;Upgrade 1 usuário adicional, R$ 29,00, para a url: datasystem2. Cliente não possui meu plano | 202605141755711;1;29.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;marcondesadvnascimento;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1351414022;Up;Não informado;Outros motivos descritos;Upgrade Servidor 2/4 - R$ 89,00. Resize ok | 202605151756344;1;89.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;orulosistemas;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1351285257;Up;Não informado;Outros motivos descritos;Upgrade 3 usuários adicionais R$ 87,00 (29,00 cada) | 202605151756036;1;87.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;82573565;Usuário inexistente;False;supremaloteadora;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1351219105;Up;Não informado;Outros motivos descritos;Upgrade 4 usuários acidionais - R$ 116,00 (R$ 29,00 cada). Cliente não possui meu plano;1;116.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;91351766;Usuário inexistente;False;dinamcorp;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1351382654;Up;Não informado;Problema técnico / limitação;Upgrade - Conexão adicional de Whatsapp (FEITO MANUALMENTE DEVIDO A FALHA NA FUNCIONALIDADE MEU PLANO) R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;91351766;Usuário inexistente;False;inovecomunicacao;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1351318671;Up;Não informado;Problema técnico / limitação;Upgrade - Usuário adicional R$ 29,00 (feito manualmente devido á problema na aba Meu Plano);1;29.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;91351766;Usuário inexistente;False;leloimoveis;Upgrade;Não informado;"Resumo Inteligente; Texto Mágico";"Resumo Inteligente; Texto Mágico";https://app.pipefy.com/open-cards/1351265541;Up;Não informado;Outros motivos descritos;Upgrade: IA Texto Mágico – 2.000 créditos | R$29,90 IA Resumo Inteligente – Plano 2.000 créditos (com desconto) | R$75,90  Total = R$ 105,80;2;105.8;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;91351766;Usuário inexistente;False;onehost;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1351370978;Up;Não informado;Problema técnico / limitação;Upgrade - usuário adicional (feito manualmente devido a falha na aba MEU PLANO) R$ 29,00;1;29.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;acreditarbh;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1351358494;Up;Não informado;Outros motivos descritos;- Upgrade: 1x Usuário adicional | R$ 29,00 |;1;29.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;asrepresentacoes;Upgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1351963370;Up;Não informado;Outros motivos descritos;- Upgrade: IA Copiloto - 500 créditos | R$ 49,90 |;1;49.9;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;cybercontador;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1351374662;Up;Não informado;Outros motivos descritos;- Upgrade: 1x Usuário adicional | R$ 29,00 |;1;29.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;godinhoegodinho;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1351288890;Up;Não informado;Outros motivos descritos;- Upgrade: 2x Usuários adicionais | 2x R$ 29,00 | R$ 58,00 |;1;58.0;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;malacara;Upgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1351355873;Up;Não informado;Outros motivos descritos;- Upgrade: IA Agente Inteligente - 1.000 créditos | R$ 112,90 |;1;112.9;0.0;Upgrade;;;Não calculado
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;martuccimelillo;Upgrade;Não informado;Distribuição automática;Distribuição automática;https://app.pipefy.com/open-cards/1351304280;Up;Não informado;Processo/uso operacional;- Upgrade: Distribuição automática | R$ 89,00 |;1;89.0;0.0;Upgrade;;;Não calculado
