Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida
29/09/2025;2025;9;Set.;setembro;2025-09;Set./25;83205771;Usuário inexistente;False;maislaseralphaville;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1223800321;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Downgrade - Funil de Vendas - 89,00 - Protocolo: 202509291504402 . Não coube na rotina;1;0.0;0.0;Downgrade;;;Não calculado
29/09/2025;2025;9;Set.;setembro;2025-09;Set./25;83205771;Usuário inexistente;False;maislaserpompeia;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1223813238;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Down - Funil de vendas - 49,00 - Protocolo: 202509291504402;1;0.0;0.0;Downgrade;;;Não calculado
29/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Luis Siqueira;Luis Siqueira;True;secretariamultipla;Downgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1223649638;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Cliente disse que nao era o que ela esperava;1;0.0;0.0;Downgrade;;;Não calculado
29/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Sem proprietário;Usuário inexistente;False;amorsaudesaovicente;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1223929199;Migração/Outro;Desistência da contratação;Redução de custo;O cliente solicitou a migração de uma conexão standard já ativa para oficial. Ele possui Plano Base WABA com conexões adicionais standard. Realizei o downgrade da conexão standard e o upgrade para conexão oficial. Quanto ao valor da fatura, não haverá alteração.;1;0.0;0.0;Downgrade;;;Não calculado
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;82573565;Usuário inexistente;False;emedlitoral;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1224433869;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Downgrade - 2 usuários (adicional e bonificado) - R$ 29,00 - Meu Plano;1;0.0;0.0;Downgrade;;;Não calculado
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;82573565;Usuário inexistente;False;moveisalmare;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1224268068;Migração/Outro;Desistência da contratação;Outros motivos descritos;DOWNGRADE - Funil de vendas R$ 89,90 - 202509301504915;1;0.0;0.0;Downgrade;;;Não calculado
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;82573565;Usuário inexistente;False;vieiraadvocacia;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1224688224;Migração/Outro;Desistência da contratação;Outros motivos descritos;DOWNGRADE - Funil de vendas R$ 49,00 | Protocolo: 202509301505152;1;0.0;0.0;Downgrade;;;Não calculado
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;83205771;Usuário inexistente;False;climatrix1;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1224353837;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Downgrade - Funil de Vendas - 49,00 - PROTOCOLO: 202509301505185. Cliente informou que não se adaptou e não teve tempo;1;0.0;0.0;Downgrade;;;Não calculado
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;83205771;Usuário inexistente;False;pionen;Downgrade;Não informado;Combo Start;Combo Start;https://app.pipefy.com/open-cards/1224526292;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Downgrade - Combo start IA - 173,90 - Protocolo: 202509301505534 O cliente informou que a equipe não está utilizando o restante das IA's;1;0.0;0.0;Downgrade;;;Não calculado
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Leticia Silva;Leticia Silva;True;recursodemultasreaver;Downgrade;Não informado;"Conexão Instagram Direct; Servidores; Conexão adicional de WhatsApp";Conexão Instagram Direct + outros;https://app.pipefy.com/open-cards/1224234626;Migração/Outro;Redução de demanda;Redução de custo;Down referente a Servidor 4/8, Conexão Adicional de WhatsApp e Conexao de Instagram (cliente possui uma outra URL reavermanhuacu e deseja manter a recursodemultasreaver apenas para fins de consulta).;3;0.0;0.0;Downgrade;;;Não calculado
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Leticia Silva;Leticia Silva;True;vittaconsultoria;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1224485521;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down referente ao Funil de Vendas (não estava sendo utilizado).;1;0.0;0.0;Downgrade;;;Não calculado
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Luis Siqueira;Luis Siqueira;True;novapromotora;Downgrade;Não informado;"Integração; Funil de vendas";"Integração; Funil de vendas";https://app.pipefy.com/open-cards/1224352515;Migração/Outro;Migrando de Plataforma;Redução de custo;Cliente quer apenas seguir com valores mais baixos e basicos;2;0.0;0.0;Downgrade;;;Não calculado
01/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;emeclinic;Downgrade;Não informado;"Funil de vendas; IA Copiloto";"Funil de vendas; IA Copiloto";https://app.pipefy.com/open-cards/1225078960;Migração/Outro;Não viu valor agregado;Redução de custo;Cliente alega redução de custos, falta de utilização.  Quanto ao Funil de vendas, seu investimento estava em R$89,00 mensais, ofertado o valor promocional, porém preferiu seguir com o cancelamento.;2;0.0;0.0;Downgrade;;;Não calculado
01/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;credfacilcastanhal;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1225100803;Migração/Outro;Problema sistêmico (cliente);Problema técnico / limitação;Downgrade - Conexão do Instagram - 89,00 - Protocolo: 202510011507029 . Cliente perdeu a conta do Facebook e do Instagram;1;0.0;0.0;Downgrade;;;Não calculado
01/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;gallianiassessoria;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1225184736;Migração/Outro;Migrando de Plataforma;Troca de solução / concorrente;Downgrade - Servidor - 138,00 - Protocolo: 202510011507481. Cliente irá sair da DigiSac, irá manter apenas para consulta de histórico.;1;0.0;0.0;Downgrade;;;Não calculado
01/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;mbseguros;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1225429004;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down referente ao Chat Interno.;1;0.0;0.0;Downgrade;;;Não calculado
01/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;sacmoradaurbana;Downgrade;Não informado;"Integração; Servidores";"Integração; Servidores";https://app.pipefy.com/open-cards/1225126542;Migração/Outro;Falta de Funcionalidade;Redução de custo;Down referente a Desenvolvimento Integração - Customizado e Servidor 2/4.;2;0.0;0.0;Downgrade;;;Não calculado
01/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Luis Siqueira;Luis Siqueira;True;grupoangi;Downgrade;Não informado;Combo de IA's;Combo de IA's;https://app.pipefy.com/open-cards/1225415718;Migração/Outro;Não viu valor agregado;Redução de custo;Cliente pediu o down do combo de Ias;1;0.0;0.0;Downgrade;;;Não calculado
01/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Luis Siqueira;Luis Siqueira;True;visionlife;Downgrade;Não informado;"Conexão adicional de WhatsApp; Usuário adicional";Conexão adicional de WhatsApp + outros;https://app.pipefy.com/open-cards/1225020171;Migração/Outro;Redução de funcionários;Redução de custo;Cliente seguiu com o down de 2 conexões e 2 usuarios adicionais;2;0.0;0.0;Downgrade;;;Não calculado
01/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Sem proprietário;Usuário inexistente;False;mhvilamatildeclientes;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1225298538;Migração/Outro;Desistência da contratação;Outros motivos descritos;DOWNGRADE - 1 conexão de Instagram, R$ 89,00 | Protocolo: 202510011507257;1;0.0;0.0;Downgrade;;;Não calculado
02/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;cliniben;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1226268535;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade - Usuários adicionais |  4 x 29,00 = R$ 116,00 e 1 conexão Instagram - R$ 89,00;1;0.0;0.0;Downgrade;;;Não calculado
02/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;valoreseguros;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1225920297;Migração/Outro;Desistência da contratação;Outros motivos descritos;DOWNGRADE - Chat Interno R$ 69,90 | Protocolo: 202510011508129;1;0.0;0.0;Downgrade;;;Não calculado
02/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;vn3;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1225891492;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Cliente está reformulando a área de marketing e vendas, ferramenta atendeu as expectativas, mas caiu em desuso pelo cenário atual.;1;0.0;0.0;Downgrade;;;Não calculado
02/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Sem proprietário;Usuário inexistente;False;draalinebeu;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1226248345;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Relatórios são insuficientes para o que a cliente precisa.;1;0.0;0.0;Downgrade;;;Não calculado
02/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Sem proprietário;Usuário inexistente;False;segurosqualityplan;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1226112218;Migração/Outro;Desistência da contratação;Outros motivos descritos;DOWNGRADE - Funil de vendas R$ 49,00 | Protocolo: 202510021508950;1;0.0;0.0;Downgrade;;;Não calculado
02/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Tadiane Biason;Tadiane Biason;True;credhouse;Downgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1226077355;Migração/Outro;Dificuldade financeira;Redução de custo;Downgrade - 8 conexões Waba Valor: URL:632,00 URL:credhouse Protocolo: 202510021509238 Conexões: DESLIGAR1, DESLIGAR2. DESLIGAR3, DESLIGAR4, DESLIGAR5. DESLIGAR6, DESLIGAR7 8 DESLIGAR8;1;0.0;0.0;Downgrade;;;Não calculado
02/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Tadiane Biason;Tadiane Biason;True;credhouseia;Downgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1226085032;Migração/Outro;Dificuldade financeira;Redução de custo;Downgrade - 3 conexões Waba Valor: URL:237,00 URL:credhouseia Protocolo: 202510021509238 Conexões: DESLIGAR1, DESLIGAR2. DESLIGAR3;1;0.0;0.0;Downgrade;;;Não calculado
02/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Tadiane Biason;Tadiane Biason;True;simplificacredito;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1225944810;Migração/Outro;Não viu valor agregado;Redução de custo;Tipo: Downgrade Servidor 64/64 para servidor 2/4 Produto:Servidor Valor: 1900,00 URL: simplificacredito Protocolo:202510011507301;1;0.0;0.0;Downgrade;;;Não calculado
03/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;nicoliadv;Downgrade;Não informado;Conexão Facebook Messenger;Conexão Facebook Messenger;https://app.pipefy.com/open-cards/1227017245;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - Conexão de Messenger Facebook R$ 89,00 | Motivo: Projeto cancelado não vão utilizar conexão | Protocolo: 202510031511471;1;0.0;0.0;Downgrade;;;Não calculado
03/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;grupocompunet;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1226840001;Migração/Outro;Solução própria;Troca de solução / concorrente;Downgrade - Integração IXC 69,99 - Protocolo: 202509261502731;1;0.0;0.0;Downgrade;;;Não calculado
03/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;metaltecdobrasil;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1226760146;Migração/Outro;Integração (responsabilidade terceiro);Problema técnico / limitação;"Downgrade - Integração com a RD Station - Protocolo: 202510031510980 Motivo; Está passando por problemas com a RD";1;0.0;0.0;Downgrade;;;Não calculado
03/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Melissa Duarte;Melissa Duarte;True;braunaturismo;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1226603518;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Down Chat Interno R$89,00;1;0.0;0.0;Downgrade;;;Não calculado
03/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Sem proprietário;Usuário inexistente;False;dablio2000;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1226614501;Migração/Outro;Redução de demanda;Redução de custo;Down referente a 2 conexões adicionais de WhatsApp. Liberação feita pela Vivi, mas cliente ciente que nas próximas solicitações, as bonificadas serão removidas primeiro.;1;0.0;0.0;Downgrade;;;Não calculado
07/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401167;Usuário inexistente;False;peraltacobrancas;Downgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1229878140;Migração/Outro;Banimento;Cancelamento / encerramento;Cliente teve a BM banida 27/09/2025 e pediu cancelamento das cinco conexões - 5 Conexão WABA / Gupshup / Direct Payment que totalizam R$395,00 - Protocolo 202510071514568 ( Conexões 554185313747 | 554191522066 | 554191869976 | 554192489259 | 554192436991 );1;0.0;0.0;Downgrade;;;Não calculado
07/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;contecomigolocacao;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1229854020;Migração/Outro;Não se adaptou ao produto;Processo/uso operacional;Durante o atendimento, o cliente relatou que não conseguiu se adaptar adequadamente ao uso do recurso. Explicou que o ícone do chat é pouco visível, pois possui a mesma cor predominante do site, o que dificulta a identificação de novas mensagens. Mencionou ainda que o recurso não é intuitivo e sugeriu que poderia ser mais perceptível, semelhante a um aplicativo de mensagens, com maior destaque visual. Por esses motivos, informou que o uso da ferramenta não fez muito sentido para a equipe e que não houve boa adaptação.;1;0.0;0.0;Downgrade;;;Não calculado
07/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;janainalacerdaadv;Downgrade;Não informado;"Conexão Facebook Messenger; Conexão Instagram Direct";Conexão Facebook Messenger + outros;https://app.pipefy.com/open-cards/1229518641;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;DOWNGRADE - Conexão de Messenger Facebook R$ 65,00 E Conexão de Instagram R$ 65,00 | Protocolo: 202510031511709;2;0.0;0.0;Downgrade;;;Não calculado
07/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;acrilicoscentauri;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1229660959;Migração/Outro;Solução própria;Processo/uso operacional;O cliente informou que o recurso funciona muito bem e que não teve nenhuma experiência negativa, porém, como o processo de pedidos é realizado diretamente pelo ERP da empresa, o recurso acabou não sendo utilizado, por isso optou pela remoção.;1;0.0;0.0;Downgrade;;;Não calculado
