Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida;Produto_Individual;produtos_digisac_original;Categoria;Status_Consideracao;Motivo_Consideracao
17/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;quattro;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;UP - Servidor 4/8 - R$ 169,00 - 202509161486169;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
17/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;quattro;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;UP - Servidor 4/8 - R$ 169,00 - 202509161486169;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
17/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;vitoriaware;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;UP - 1 Conexão Oficial WABA - R$ 89,00 - primeira ativação de número oficial | 202509151484828;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
17/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Luis Siqueira;Luis Siqueira;True;confianceinvestcaixa;Solicitação de Teste;Não informado;Chat interno;Chat interno;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Chat interno;Chat interno;Módulos;Não considerado;Sem link no Card Financeiro
17/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Luis Siqueira;Luis Siqueira;True;guerracontabilidade;Solicitação de Teste;Não informado;Chat interno;Chat interno;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Chat interno;Chat interno;Módulos;Não considerado;Sem link no Card Financeiro
17/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Marcela Medeiros;Marcela Medeiros;True;jullitabritoadv;Solicitação de Teste;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
17/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Sem proprietário;Usuário inexistente;False;atmodigital;Criação de URL;Não informado;URL;URL;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Criação de URL;;;Não calculado;URL;URL;URL;Não considerado;Sem link no Card Financeiro
18/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Leticia Silva;Leticia Silva;True;stcorretora;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
18/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Luis Siqueira;Luis Siqueira;True;blladvogados;Migração para número oficial;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
19/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;drexameitaquera;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
19/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Melissa Duarte;Melissa Duarte;True;maiaemachadoadvogados;Solicitação de Teste;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
19/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Tadiane Biason;Tadiane Biason;True;md4;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Redução de custo;Tipo: Upgrade Produto: 1 usuario Valor: 21,90 URL: md4 Protocolo: 202509181489913;1;0.0;0.0;Upgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
22/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Luis Siqueira;Luis Siqueira;True;prevclinsaude;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
23/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;unesultransportes;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
23/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;unesultransportessac;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
23/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;grupoinvestcar;Upgrade;Não informado;URL;URL;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;URL;URL;URL;Não considerado;Sem link no Card Financeiro
23/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;brasilcredfacil;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Redução de custo;UP Servidor 8/16 valor de R$349,00 para URL:brasilcredfacil, conforme sugerido pelo suporte - 202509221493434 - Cliente WABA problema no registro da HUB;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
23/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Leticia Silva;Leticia Silva;True;akmadvogados;Solicitação de Bonificação e Desconto;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Redução de custo;Contratação do servidor 4/8, liberação de desconto autorizada pela Viviane conforme os descontos pré-autorizados pelo Paulo, cliente com um bom tempo de parceria, não tem desconto e paga um valor considerável pelo uso da plataforma.;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
23/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Luis Siqueira;Luis Siqueira;True;teatroescolamacunaima;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Desistência da contratação;Outros motivos descritos;Desistiu da contratação;1;0.0;0.0;Downgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
24/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;terascience;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - Funil de Vendas - 49,00 - Protocolo: 202509241497948 - A cliente relatou que não está usando o recurso e que optou por outras plataformas de KanBan;1;0.0;0.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
24/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Vinicius Simões;Vinicius Simões;True;bimbobrasil;Criação de URL;Não informado;URL;URL;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Criação de URL;;;Não calculado;URL;"URL; Usuário adicional";URL;Não considerado;Sem link no Card Financeiro
24/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Vinicius Simões;Vinicius Simões;True;bimbobrasil;Criação de URL;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Criação de URL;;;Não calculado;Usuário adicional;"URL; Usuário adicional";Usuários;Não considerado;Sem link no Card Financeiro
24/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Viviane Vieira;Viviane Vieira;True;maissaudeplano;Downgrade;Não informado;Distribuição automática;Distribuição automática;—;Migração/Outro;Bug Plataforma;Problema técnico / limitação;Protocolo: 202509241497845 // Downgrade da Distribuição automática que apresentou problemas - Card aberto Suporte.;1;0.0;0.0;Downgrade;;;Não calculado;Distribuição automática;Distribuição automática;Módulos;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;livskin;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Se;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;habreu;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade - Funil de Vendas - R$ 49,90 - Protocolo: 202509241499729;1;0.0;0.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;andressalorenconiadv;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - Funil de vendas - 89,00 - Protocolo: 202509251500793 Cliente não está utilizando;1;0.0;0.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;clinicamultidiciplinar;Upgrade;Não informado;Resumo Inteligente;Resumo Inteligente;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade - Resumo Inteligente 500 créditos - 29,90 e Texto mágico 1000 créditos - 19,90 - Protocolo: 202509251501177;1;0.0;0.0;Upgrade;;;Não calculado;Resumo Inteligente;"Resumo Inteligente; Texto Mágico";IA;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;clinicamultidiciplinar;Upgrade;Não informado;Texto Mágico;Texto Mágico;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade - Resumo Inteligente 500 créditos - 29,90 e Texto mágico 1000 créditos - 19,90 - Protocolo: 202509251501177;1;0.0;0.0;Upgrade;;;Não calculado;Texto Mágico;"Resumo Inteligente; Texto Mágico";IA;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Leticia Silva;Leticia Silva;True;bbrandaoadv;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down referente ao Funil de Vendas.;1;0.0;0.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Leticia Silva;Leticia Silva;True;jcfotoevideo;Solicitação de Bonificação e Desconto;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;202509241498844 - UP referente a contratação do servidor 2/4. Bonificação autorizada pela Viviane mediante desconto pré-aprovado pelo Paulo.;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Leticia Silva;Leticia Silva;True;nedeffepestana;Criação de URL;Não informado;URL;URL;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Criação de URL;;;Não calculado;URL;"URL; Funil de vendas";URL;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Leticia Silva;Leticia Silva;True;nedeffepestana;Criação de URL;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Criação de URL;;;Não calculado;Funil de vendas;"URL; Funil de vendas";Módulos;Não considerado;Sem link no Card Financeiro
25/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Luis Siqueira;Luis Siqueira;True;teatroescolamacunaima;Upgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Cliente fez a contratação do funil de vendas por R$ 49,90;1;0.0;0.0;Upgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
26/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;saevambiental;Downgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Desistência da contratação;Outros motivos descritos;Não informado;1;0.0;0.0;Downgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
26/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Luis Siqueira;Luis Siqueira;True;drexameitaquera;Upgrade;Não informado;Distribuição automática;Distribuição automática;—;Migração/Outro;Não informado;Processo/uso operacional;Cliente contratou a distribuição automatica por R$ 149,00;1;0.0;0.0;Upgrade;;;Não calculado;Distribuição automática;Distribuição automática;Módulos;Não considerado;Sem link no Card Financeiro
26/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Sem proprietário;Usuário inexistente;False;oystr;Solicitação de Teste;Não informado;Integração;Integração;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
29/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;mlxviagenseturismo;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;UP Servidor 2/4 - R$ 89,00;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
29/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Leticia Silva;Leticia Silva;True;carmosociedadeadv;Downgrade;Não informado;Combo de IA's;Combo de IA's;—;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Down referente ao combo IA Texto Mágico.;1;0.0;0.0;Downgrade;;;Não calculado;Combo de IA's;Combo de IA's;IA;Não considerado;Sem link no Card Financeiro
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Usuário não identificado;Usuário inexistente;False;grupoinvestcar;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;UP Conexão Oficial WhatsAppp;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
30/09/2025;2025;9;Set.;setembro;2025-09;Set./25;Melissa Duarte;Melissa Duarte;True;macrosinosveiculos;Solicitação de Teste;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
